epoch,loss,step,test_accuracy,test_balanced_accuracy,test_loss,test_precision,test_recall,train_accuracy,train_balanced_accuracy,train_precision,train_recall,val_accuracy,val_balanced_accuracy,val_loss,val_precision,val_recall
14,0.19273319840431213,455,,,,,,,,,,,,,,
14,0.22537800669670105,456,,,,,,,,,,,,,,
14,0.17153288424015045,457,,,,,,,,,,,,,,
14,0.17845231294631958,458,,,,,,,,,,,,,,
14,0.23141951858997345,459,,,,,,,,,,,,,,
14,0.2211497724056244,460,,,,,,,,,,,,,,
14,0.24093541502952576,461,,,,,,,,,,,,,,
14,0.2080376148223877,462,,,,,,,,,,,,,,
14,0.19810201227664948,463,,,,,,,,,,,,,,
14,0.2219783216714859,464,,,,,,,,,,,,,,
14,0.21582335233688354,465,,,,,,,,,,,,,,
14,0.219365194439888,466,,,,,,,,,,,,,,
14,0.18426233530044556,467,,,,,,,,,,,,,,
14,0.1923164278268814,468,,,,,,,,,,,,,,
14,0.20274880528450012,469,,,,,,,,,,,,,,
14,0.17306502163410187,470,,,,,,,,,,,,,,
14,0.21644747257232666,471,,,,,,,,,,,,,,
14,0.13834378123283386,472,,,,,,,,,,,,,,
14,0.1212005466222763,473,,,,,,,,,,,,,,
14,0.1511213183403015,474,,,,,,,,,,,,,,
14,0.2164701223373413,475,,,,,,,,,,,,,,
14,0.22795550525188446,476,,,,,,,,,,,,,,
14,0.23429124057292938,477,,,,,,,,,,,,,,
14,0.1680784970521927,478,,,,,,,,,,,,,,
14,0.2454618215560913,479,,,,,,,,,,,,,,
14,,479,,,,,,,,,,0.597122311592102,0.6453571915626526,0.1746395230293274,0.9490869045257568,0.5871172547340393
14,,479,,,,,,0.6275743842124939,0.5871450304985046,0.8893693685531616,0.6463192701339722,,,,,
15,0.1692788451910019,480,,,,,,,,,,,,,,
15,0.22788256406784058,481,,,,,,,,,,,,,,
15,0.23257532715797424,482,,,,,,,,,,,,,,
15,0.2683277726173401,483,,,,,,,,,,,,,,
15,0.18095824122428894,484,,,,,,,,,,,,,,
15,0.1954878717660904,485,,,,,,,,,,,,,,
15,0.2139883041381836,486,,,,,,,,,,,,,,
15,0.15075816214084625,487,,,,,,,,,,,,,,
15,0.22947508096694946,488,,,,,,,,,,,,,,
15,0.21819618344306946,489,,,,,,,,,,,,,,
15,0.2268224060535431,490,,,,,,,,,,,,,,
15,0.22312872111797333,491,,,,,,,,,,,,,,
15,0.21902993321418762,492,,,,,,,,,,,,,,
15,0.24194812774658203,493,,,,,,,,,,,,,,
15,0.19604772329330444,494,,,,,,,,,,,,,,
15,0.1723000556230545,495,,,,,,,,,,,,,,
15,0.185590460896492,496,,,,,,,,,,,,,,
15,0.21475107967853546,497,,,,,,,,,,,,,,
15,0.20591101050376892,498,,,,,,,,,,,,,,
15,0.19139423966407776,499,,,,,,,,,,,,,,
15,0.18931442499160767,500,,,,,,,,,,,,,,
15,0.19738957285881042,501,,,,,,,,,,,,,,
15,0.23656423389911652,502,,,,,,,,,,,,,,
15,0.17756804823875427,503,,,,,,,,,,,,,,
15,0.14923390746116638,504,,,,,,,,,,,,,,
15,0.24601386487483978,505,,,,,,,,,,,,,,
15,0.20038916170597076,506,,,,,,,,,,,,,,
15,0.17387892305850983,507,,,,,,,,,,,,,,
15,0.20200730860233307,508,,,,,,,,,,,,,,
15,0.16361624002456665,509,,,,,,,,,,,,,,
15,0.22974586486816406,510,,,,,,,,,,,,,,
15,0.16600723564624786,511,,,,,,,,,,,,,,
15,,511,,,,,,,,,,0.55474454164505,0.5732876062393188,0.17977005243301392,0.9291085600852966,0.5480350852012634
15,,511,,,,,,0.6178489923477173,0.5772728323936462,0.8857815265655518,0.6335393190383911,,,,,
16,,512,0.6567460298538208,0.5460222363471985,0.23177894949913025,0.8338779211044312,0.7218450903892517,,,,,,,,,
