epoch,loss,step,train_accuracy,train_balanced_accuracy,train_precision,train_recall,val_accuracy,val_balanced_accuracy,val_loss,val_precision,val_recall
19,0.19759193062782288,553,,,,,,,,,
19,0.24278679490089417,554,,,,,,,,,
19,0.21693268418312073,555,,,,,,,,,
19,0.18556706607341766,556,,,,,,,,,
19,0.23794502019882202,557,,,,,,,,,
19,0.2603256106376648,558,,,,,,,,,
19,0.1919243335723877,559,,,,,,,,,
19,,559,,,,,0.9163346886634827,0.5677290558815002,0.17408670485019684,0.9163346886634827,1.0
19,,559,0.850595235824585,0.49961307644844055,0.851049542427063,0.9992261528968811,,,,,
20,0.21608994901180267,560,,,,,,,,,
20,0.21763868629932404,561,,,,,,,,,
20,0.23734864592552185,562,,,,,,,,,
20,0.16942858695983887,563,,,,,,,,,
20,0.21755458414554596,564,,,,,,,,,
20,0.18338024616241455,565,,,,,,,,,
20,0.21816381812095642,566,,,,,,,,,
20,0.2578803598880768,567,,,,,,,,,
20,0.19945400953292847,568,,,,,,,,,
20,0.19212251901626587,569,,,,,,,,,
20,0.18792401254177094,570,,,,,,,,,
20,0.22634869813919067,571,,,,,,,,,
20,0.18788112699985504,572,,,,,,,,,
20,0.21579620242118835,573,,,,,,,,,
20,0.16197259724140167,574,,,,,,,,,
20,0.20784509181976318,575,,,,,,,,,
20,0.2381327599287033,576,,,,,,,,,
20,0.26305070519447327,577,,,,,,,,,
20,0.2080046534538269,578,,,,,,,,,
20,0.2191062867641449,579,,,,,,,,,
20,0.23505276441574097,580,,,,,,,,,
20,0.1990627646446228,581,,,,,,,,,
20,0.18881461024284363,582,,,,,,,,,
20,0.2269955724477768,583,,,,,,,,,
20,0.15441855788230896,584,,,,,,,,,
20,0.19783620536327362,585,,,,,,,,,
20,0.24738407135009766,586,,,,,,,,,
20,0.20760582387447357,587,,,,,,,,,
20,,587,,,,,0.9277108311653137,0.5,0.16756334900856018,0.9277108311653137,1.0
20,,587,0.8550119400024414,0.4996328353881836,0.8554949760437012,0.9992656707763672,,,,,
21,0.20419137179851532,588,,,,,,,,,
21,0.18996073305606842,589,,,,,,,,,
21,0.20887362957000732,590,,,,,,,,,
21,0.23650670051574707,591,,,,,,,,,
21,0.20904122292995453,592,,,,,,,,,
21,0.21131078898906708,593,,,,,,,,,
21,0.24483105540275574,594,,,,,,,,,
21,0.21017535030841827,595,,,,,,,,,
21,0.20716732740402222,596,,,,,,,,,
21,0.2742624878883362,597,,,,,,,,,
21,0.21966977417469025,598,,,,,,,,,
21,0.21459856629371643,599,,,,,,,,,
21,0.25218093395233154,600,,,,,,,,,
21,0.2616345286369324,601,,,,,,,,,
21,0.2071908861398697,602,,,,,,,,,
21,0.22040294110774994,603,,,,,,,,,
21,0.2059215009212494,604,,,,,,,,,
21,0.16929110884666443,605,,,,,,,,,
21,0.162715882062912,606,,,,,,,,,
21,0.24334019422531128,607,,,,,,,,,
21,0.18932375311851501,608,,,,,,,,,
21,0.21052545309066772,609,,,,,,,,,
21,0.1806897222995758,610,,,,,,,,,
21,0.22848883271217346,611,,,,,,,,,
21,0.18613146245479584,612,,,,,,,,,
21,0.2646794021129608,613,,,,,,,,,
21,0.15925773978233337,614,,,,,,,,,
21,0.18279507756233215,615,,,,,,,,,
21,,615,,,,,0.9193548560142517,0.5,0.1727033406496048,0.9193548560142517,1.0
21,,615,0.8513674139976501,0.5,0.8513674139976501,1.0,,,,,
